Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter,
367943 Duende (2012 DA14),1919-Feb-18 10:59ξαξ< 00:01,11.60 | 0.02980,11.58 | 0.02977,6.64,6.62,24,42 m -   94 m,a0367943
(2014 EY24),1919-Feb-19 22:42ξαξξξξ03:32,15.80 | 0.04061,15.46 | 0.03972,8.77,8.77,24.1,40 m -   90 m,bK14E24Y
(2013 GS66),1919-Mar-11 18:38ξαξξξξ00:09,10.59 | 0.02721,10.56 | 0.02715,12.58,12.57,21,170 m -  380 m,bK13G66S
(2011 CG2),1919-Mar-29 09:27ξαξξξξ00:17,17.51 | 0.04499,17.51 | 0.04499,3.24,3.22,21.4,140 m -  310 m,bK11C02G
(2010 GD35),1919-Mar-29 15:06ξαξ< 00:01,19.33 | 0.04967,19.33 | 0.04966,12.63,12.62,24.5,33 m -   75 m,bK10G35D
(2011 GP59),1919-Apr-15 15:36ξαξξξξ00:15,5.02 | 0.01291,4.84 | 0.01243,7.75,7.73,24.3,37 m -   82 m,bK11G59P
(2005 YA37),1919-Apr-22 04:34ξαξξξξ00:17,14.67 | 0.03771,14.67 | 0.03770,3.94,3.92,22.3,92 m -  210 m,bK05Y37A
(2012 VU76),1919-May-13 01:44ξαξξξξ05:36,13.52 | 0.03474,9.43 | 0.02424,4.25,4.23,25.7,19 m -   43 m,bK12V76U
163364 (2002 OD20),1919-May-20 06:07ξαξ< 00:01,11.05 | 0.02839,11.05 | 0.02839,9.23,9.22,18.8,460 m -  1.0 km,a0163364
(2011 KY15),1919-May-29 05:53ξαξξξξ06:22,15.48 | 0.03977,15.10 | 0.03880,12.93,12.93,24.1,40 m -   90 m,bK11K15Y
(2003 LH),1919-May-29 15:01ξαξ1_03:04,16.48 | 0.04235,3.06 | 0.00787,6.03,6.02,25.2,24 m -   54 m,bK03L00H
(2011 LT17),1919-Jun-16 01:51ξαξ< 00:01,12.98 | 0.03336,12.98 | 0.03335,13.18,13.17,21.6,130 m -  280 m,bK11L17T
443104 (2013 XK22),1919-Jun-22 10:44ξαξξξξ00:55,9.06 | 0.02328,7.88 | 0.02026,7.51,7.49,24.3,37 m -   82 m,a0443104
(2004 XP14),1919-Jul-04 06:34ξαξξξξ00:01,11.09 | 0.02850,11.07 | 0.02845,17.62,17.62,19.7,310 m -  680 m,bK04X14P
(2005 YX128),1919-Jul-27 22:26ξαξ< 00:01,17.61 | 0.04525,17.61 | 0.04525,21.76,21.76,18.8,460 m -  1.0 km,bK05YC8X
(2012 BB124),1919-Aug-09 21:10ξαξ< 00:01,15.54 | 0.03993,15.54 | 0.03992,9.67,9.66,21.2,150 m -  340 m,bK12BC4B
398188 Agni (2010 LE15),1919-Aug-12 06:25ξαξ< 00:01,13.17 | 0.03384,13.17 | 0.03383,9.29,9.28,19.5,330 m -  750 m,a0398188
(2016 RJ20),1919-Sep-01 11:55ξαξξξξ17:14,8.85 | 0.02273,2.35 | 0.00604,16.77,16.77,23.6,51 m -  110 m,bK16R20J
(2013 SK20),1919-Sep-27 23:51ξαξ2_05:37,4.44 | 0.01141,1.32 | 0.00339,11.68,11.66,27.4,8.8 m -   20 m,bK13S20K
(2015 RF36),1919-Sep-30 01:09ξαξξξξ01:46,14.36 | 0.03691,14.25 | 0.03662,4.29,4.28,23.4,56 m -  120 m,bK15R36F
(2008 TD),1919-Oct-07 08:02ξαξξξξ04:01,9.40 | 0.02415,9.00 | 0.02313,9.55,9.53,25.4,22 m -   49 m,bK08T00D
(2014 OM339),1919-Oct-08 03:04ξαξξξξ10:32,12.06 | 0.03099,11.11 | 0.02855,10.76,10.75,21.3,150 m -  330 m,bK14OX9M
(2013 TM127),1919-Oct-11 07:32ξαξξξξ07:48,11.28 | 0.02900,4.46 | 0.01145,12.54,12.54,26.6,13 m -   28 m,bK13TC7M
(2003 UY12),1919-Oct-13 20:21ξαξ< 00:01,16.53 | 0.04247,16.52 | 0.04246,17.21,17.21,22.9,70 m -  160 m,bK03U12Y
(2001 UP),1919-Oct-22 09:03ξαξξξξ01:18,9.37 | 0.02408,2.53 | 0.00649,8.96,8.94,25.7,19 m -   43 m,bK01U00P
(2010 JG),1919-Nov-12 17:16ξαξ< 00:01,17.32 | 0.04450,17.31 | 0.04449,14.96,14.96,20.9,180 m -  390 m,bK10J00G
450142 (1998 XN2),1919-Nov-13 06:45ξαξ< 00:01,15.71 | 0.04038,15.71 | 0.04038,9.37,9.36,19.9,280 m -  620 m,a0450142
228368 (2000 WK10),1919-Nov-13 22:03ξαξ< 00:01,19.31 | 0.04962,19.30 | 0.04959,23.29,23.29,18.4,560 m -  1.2 km,a0228368
(2006 XO4),1919-Dec-09 22:42ξαξ< 00:01,11.24 | 0.02889,11.24 | 0.02889,8.88,8.87,23.4,56 m -  120 m,bK06X04O
(2015 XU169),1919-Dec-10 07:41ξαξ2_10:21,8.57 | 0.02202,8.55 | 0.02198,8.45,8.44,27,11 m -   24 m,bK15XG9U
(2006 CT),1919-Dec-17 06:26ξαξξξξ00:38,15.45 | 0.03970,15.15 | 0.03894,5.79,5.78,22.2,97 m -  220 m,bK06C00T
(2015 YQ1),1919-Dec-21 20:33ξαξξξξ14:05,9.94 | 0.02555,0.21 | 0.00055,11.69,11.68,28,6.7 m -   15 m,bK15Y01Q
(2014 QY33),1920-Jan-04 19:08ξαξξξξ03:17,15.13 | 0.03887,13.28 | 0.03411,15.1,15.09,26.2,15 m -   34 m,bK14Q33Y
(2006 VD13),1920-Jan-28 10:41ξαξξξξ00:10,14.63 | 0.03759,14.60 | 0.03752,8.97,8.96,18.9,440 m -  990 m,bK06V13D
(2016 DF),1920-Feb-17 16:17ξαξ1_10:40,12.20 | 0.03135,11.96 | 0.03073,2.49,2.46,27,11 m -   24 m,bK16D00F
4660 Nereus (1982 DB),1920-Feb-20 07:04ξαξ< 00:01,15.50 | 0.03983,15.50 | 0.03983,7.36,7.35,18.2,610 m -  1.4 km,a0004660
(2014 QN266),1920-Mar-19 23:03ξαξξξξ08:09,11.57 | 0.02974,6.95 | 0.01786,3.76,3.73,26.3,15 m -   33 m,bK14QQ6N
(2014 FO38),1920-Mar-30 19:38ξαξξξξ00:30,7.63 | 0.01962,7.56 | 0.01942,8.62,8.6,26.3,15 m -   33 m,bK14F38O
447755 (2007 JX2),1920-Apr-02 09:28ξαξ< 00:01,18.33 | 0.04709,18.33 | 0.04709,11.95,11.94,19.7,310 m -  680 m,a0447755
(2003 FF5),1920-Apr-09 21:09ξαξ< 00:01,15.59 | 0.04007,15.59 | 0.04007,8.36,8.35,23.2,61 m -  140 m,bK03F05F
(2010 GF7),1920-Apr-12 07:51ξαξ2_09:13,8.89 | 0.02284,3.36 | 0.00864,8.99,8.98,25.9,18 m -   39 m,bK10G07F
(2005 GU),1920-Apr-15 19:27ξαξ< 00:01,18.74 | 0.04817,18.74 | 0.04815,24.17,24.17,20,270 m -  590 m,bK05G00U
(2011 JY1),1920-Apr-23 10:47ξαξξξξ00:15,17.71 | 0.04550,17.56 | 0.04513,10.27,10.27,24.6,32 m -   71 m,bK11J01Y
434326 (2004 JG6),1920-Apr-23 23:18ξαξ< 00:01,16.09 | 0.04133,16.08 | 0.04133,12.2,12.2,18.4,560 m -  1.2 km,a0434326
(2016 HK),1920-Apr-30 15:21ξαξξξξ00:04,15.31 | 0.03934,15.15 | 0.03893,8.39,8.38,24.8,29 m -   65 m,bK16H00K
(2016 LG),1920-May-09 10:06ξαξξξξ03:29,11.93 | 0.03065,11.50 | 0.02956,6.67,6.66,25.3,23 m -   52 m,bK16L00G
(2014 FA44),1920-May-21 08:09ξαξ1_09:31,14.76 | 0.03792,13.82 | 0.03551,2.38,2.35,24.8,29 m -   65 m,bK14F44A
(2006 XW4),1920-Jun-10 15:58ξαξ2_00:48,6.21 | 0.01595,1.94 | 0.00499,7.56,7.54,24.3,37 m -   82 m,bK06X04W
(2012 FQ1),1920-Jun-26 16:31ξαξξξξ00:33,17.37 | 0.04463,17.34 | 0.04455,9.81,9.8,19.3,370 m -  820 m,bK12F01Q
(1983 LC),1920-Jun-29 20:00ξαξ< 00:01,11.36 | 0.02919,11.36 | 0.02918,16.86,16.86,19.3,370 m -  820 m,bJ83L00C
349068 (2006 YT13),1920-Jul-22 01:27ξαξ< 00:01,18.60 | 0.04779,18.60 | 0.04778,23.81,23.81,18.3,580 m -  1.3 km,a0349068
162000 (1990 OS),1920-Aug-16 04:48ξαξ< 00:01,12.09 | 0.03106,12.09 | 0.03106,9.01,9,19.4,350 m -  780 m,a0162000
(2016 SC),1920-Sep-15 19:31ξαξξξξ14:14,12.69 | 0.03260,10.36 | 0.02662,6.01,6,27.6,8.0 m -   18 m,bK16S00C
(2013 RZ73),1920-Sep-16 06:32ξαξξξξ00:05,16.46 | 0.04229,16.40 | 0.04214,21.44,21.43,20.9,180 m -  390 m,bK13R73Z
(2009 DO111),1920-Oct-03 22:48ξαξ1_13:41,5.64 | 0.01449,2.52 | 0.00648,8.65,8.63,22.8,73 m -  160 m,bK09DB1O
(2007 SG11),1920-Oct-07 09:47ξαξ2_10:40,13.57 | 0.03486,11.20 | 0.02877,5.55,5.53,22.6,80 m -  180 m,bK07S11G
(2011 TB4),1920-Oct-10 21:10ξαξξξξ00:02,11.74 | 0.03018,11.72 | 0.03012,12.46,12.45,25.4,22 m -   49 m,bK11T04B
(2005 TF49),1920-Oct-18 04:49ξαξ< 00:01,12.61 | 0.03240,12.61 | 0.03239,12.69,12.68,19.1,400 m -  900 m,bK05T49F
164121 (2003 YT1),1920-Nov-02 00:39ξαξ< 00:01,18.62 | 0.04784,18.62 | 0.04784,23.37,23.37,16.2,1.5 km -  3.4 km,a0164121
450237 (2002 XY38),1920-Nov-02 04:00ξαξ< 00:01,17.85 | 0.04588,17.85 | 0.04587,7.61,7.6,22.9,70 m -  160 m,a0450237
(2016 VZ),1920-Nov-11 14:12ξαξξξξ10:13,3.15 | 0.00809,2.31 | 0.00593,9.98,9.95,25.9,18 m -   39 m,bK16V00Z
252399 (2001 TX44),1920-Nov-21 15:37ξαξξξξ00:01,6.71 | 0.01725,6.64 | 0.01706,17.06,17.06,19.2,380 m -  860 m,a0252399
153201 (2000 WO107),1920-Nov-30 12:18ξαξ< 00:01,15.22 | 0.03912,15.22 | 0.03911,27.09,27.09,19.3,370 m -  820 m,a0153201
(2015 XV129),1920-Dec-01 02:30ξαξ2_21:25,14.15 | 0.03636,8.83 | 0.02270,6.72,6.71,26.9,11 m -   25 m,bK15XC9V
(2009 VS25),1920-Dec-01 23:17ξαξξξξ04:29,18.94 | 0.04868,14.49 | 0.03722,7.76,7.76,24.4,35 m -   78 m,bK09V25S
(2016 WJ1),1920-Dec-13 21:28ξαξξξξ00:19,4.64 | 0.01191,4.20 | 0.01080,14.52,14.5,21.3,150 m -  330 m,bK16W01J
163899 (2003 SD220),1920-Dec-16 13:39ξαξ< 00:01,17.11 | 0.04396,17.11 | 0.04396,5.51,5.49,17.3,920 m -  2.1 km,a0163899
(2000 YA),1920-Dec-25 10:42ξαξ< 00:01,8.20 | 0.02106,8.20 | 0.02106,13.17,13.16,23.7,48 m -  110 m,bK00Y00A
(2010 XN),1920-Dec-26 08:53ξαξξξξ05:17,15.65 | 0.04022,11.67 | 0.03000,9.09,9.08,24.2,38 m -   86 m,bK10X00N
(2016 AO131),1921-Jan-06 00:34ξαξ1_02:18,19.16 | 0.04924,16.07 | 0.04130,5.42,5.41,24.1,40 m -   90 m,bK16AD1O
(2000 CK59),1921-Feb-02 11:41ξαξξξξ00:04,15.91 | 0.04088,15.90 | 0.04087,5.04,5.03,24.1,40 m -   90 m,bK00C59K
(2008 DY22),1921-Mar-04 03:48ξαξξξξ16:46,9.37 | 0.02407,6.05 | 0.01555,10.19,10.17,24.2,38 m -   86 m,bK08D22Y
(2005 ER70),1921-Mar-22 21:53ξαξ1_14:59,14.24 | 0.03658,8.39 | 0.02155,5.79,5.77,24.7,31 m -   68 m,bK05E70R
(2017 FR91),1921-Mar-29 23:23ξαξξξξ06:17,17.63 | 0.04530,11.49 | 0.02952,8.38,8.38,26.9,11 m -   24 m,bK17F91R
(2007 FY20),1921-Mar-30 21:22ξαξξξξ00:01,1.55 | 0.00398,1.55 | 0.00398,9.81,9.74,25,27 m -   59 m,bK07F20Y
(2014 AD16),1921-Apr-24 00:47ξαξ1_05:24,6.56 | 0.01686,1.10 | 0.00283,7.9,7.88,27.4,8.8 m -   20 m,bK14A16D
(2010 FA81),1921-May-07 05:09ξαξ< 00:01,14.96 | 0.03843,14.95 | 0.03842,8.66,8.65,22.3,92 m -  210 m,bK10F81A
(2009 FU4),1921-May-11 08:18ξαξξξξ00:04,12.30 | 0.03161,12.29 | 0.03159,14.36,14.35,17.8,730 m -  1.6 km,bK09F04U
(2016 CF194),1921-May-20 13:05ξαξ1_04:03,17.70 | 0.04548,14.97 | 0.03847,3.57,3.55,24.1,40 m -   90 m,bK16CJ4F
(2004 LO2),1921-Jun-13 22:47ξαξξξξ04:44,12.77 | 0.03282,4.92 | 0.01264,16.27,16.26,25,27 m -   59 m,bK04L02O
86819 (2000 GK137),1921-Aug-30 10:09ξαξξξξ00:05,11.78 | 0.03026,11.76 | 0.03022,9.64,9.63,17.4,880 m -  2.0 km,a0086819
(2006 SS134),1921-Sep-27 11:20ξαξ< 00:01,13.55 | 0.03482,13.55 | 0.03481,16.76,16.75,21.4,140 m -  310 m,bK06SD4S
162120 (1998 SH36),1921-Oct-11 10:08ξαξ< 00:01,5.74 | 0.01474,5.73 | 0.01474,17.87,17.86,20.6,200 m -  450 m,a0162120
(2012 VE46),1921-Oct-12 11:29ξαξ< 00:01,13.87 | 0.03563,13.87 | 0.03563,6.52,6.51,20.2,240 m -  540 m,bK12V46E
(2005 TE49),1921-Oct-13 10:42ξαξξξξ23:08,11.20 | 0.02877,2.87 | 0.00737,11.44,11.43,26.7,12 m -   27 m,bK05T49E
(2013 RV9),1921-Oct-18 23:12ξαξ2_15:30,18.57 | 0.04773,18.46 | 0.04743,4.38,4.36,23.6,51 m -  110 m,bK13R09V
2340 Hathor (1976 UA),1921-Oct-20 17:38ξαξ< 00:01,3.82 | 0.00982,3.82 | 0.00982,13.39,13.37,20.2,240 m -  540 m,a0002340
434196 (2003 HG2),1921-Oct-23 23:21ξαξ< 00:01,19.42 | 0.04990,19.42 | 0.04989,11.26,11.26,21.3,150 m -  330 m,a0434196
(2016 FC),1921-Nov-09 01:30ξαξξξξ22:22,17.16 | 0.04411,5.93 | 0.01524,7.12,7.11,26.6,13 m -   28 m,bK16F00C
433953 (1997 XR2),1921-Nov-21 04:49ξαξ< 00:01,15.82 | 0.04065,15.82 | 0.04065,7.84,7.83,20.8,180 m -  410 m,a0433953
(2006 HD2),1921-Nov-25 21:58ξαξξξξ00:01,19.14 | 0.04918,19.13 | 0.04917,14.69,14.69,20.9,180 m -  390 m,bK06H02D
(2007 VM184),1921-Nov-29 23:23ξαξ< 00:01,18.78 | 0.04825,18.78 | 0.04825,20.85,20.85,20.9,180 m -  390 m,bK07VI4M
481817 (2008 UL90),1921-Dec-13 12:37ξαξ< 00:01,10.85 | 0.02788,10.84 | 0.02787,12.98,12.97,18.7,480 m -  1.1 km,a0481817
(2015 AE45),1922-Jan-08 17:46ξαξ1_00:18,17.19 | 0.04418,13.20 | 0.03393,8.42,8.42,25.3,23 m -   52 m,bK15A45E
(2015 TJ1),1922-Jan-13 03:06ξαξ1_17:20,10.54 | 0.02707,10.02 | 0.02576,3.64,3.61,22.6,80 m -  180 m,bK15T01J
265482 (2005 EE),1922-Jan-18 05:36ξαξ< 00:01,10.95 | 0.02813,10.95 | 0.02813,9.44,9.43,21,170 m -  380 m,a0265482
468727 (2010 JE87),1922-Jan-25 07:35ξαξ< 00:01,17.89 | 0.04598,17.88 | 0.04593,14.59,14.59,20.8,180 m -  410 m,a0468727
(2016 AU65),1922-Jan-31 23:54ξαξξξξ06:51,6.95 | 0.01785,6.46 | 0.01661,16.55,16.54,22.9,70 m -  160 m,bK16A65U
462238 (2008 CN1),1922-Feb-03 08:02ξαξξξξ00:02,17.78 | 0.04569,17.77 | 0.04567,8.55,8.55,20.6,200 m -  450 m,a0462238
(2012 DY13),1922-Feb-21 03:15ξαξ1_05:52,14.79 | 0.03800,0.55 | 0.00141,18.1,18.09,27.8,7.3 m -   16 m,bK12D13Y
(2010 CD55),1922-Feb-23 06:21ξαξξξξ00:11,18.96 | 0.04872,18.41 | 0.04730,5.9,5.89,23.3,58 m -  130 m,bK10C55D
(2000 RE52),1922-Mar-07 14:18ξαξξξξ00:02,12.31 | 0.03164,12.29 | 0.03159,12.34,12.34,22.3,92 m -  210 m,bK00R52E
(2005 SQ),1922-Mar-11 11:12ξαξ1_06:17,14.09 | 0.03620,5.39 | 0.01385,17.43,17.43,20.1,250 m -  570 m,bK05S00Q
(2014 CU13),1922-Mar-14 18:20ξαξξξξ00:30,19.22 | 0.04940,18.96 | 0.04871,17.52,17.52,21.9,110 m -  250 m,bK14C13U
(2011 BO59),1922-Mar-15 01:33ξαξ< 00:01,13.38 | 0.03437,13.38 | 0.03437,8.79,8.78,21.2,150 m -  340 m,bK11B59O
(2014 AY28),1922-Mar-23 21:39ξαξξξξ00:09,14.42 | 0.03705,14.41 | 0.03703,4.78,4.76,21.8,120 m -  260 m,bK14A28Y
(2004 GD),1922-Apr-18 20:48ξαξξξξ02:14,5.29 | 0.01359,2.11 | 0.00542,10.62,10.6,23.7,48 m -  110 m,bK04G00D
(2015 HW10),1922-Apr-23 03:54ξαξξξξ00:34,14.98 | 0.03848,13.76 | 0.03535,8.3,8.29,25.7,19 m -   43 m,bK15H10W
(2016 GS2),1922-May-23 08:20ξαξξξξ03:40,13.04 | 0.03352,12.27 | 0.03152,7.2,7.19,23,67 m -  150 m,bK16G02S
(2017 AN19),1922-Jul-08 23:29ξαξξξξ15:04,17.63 | 0.04530,13.44 | 0.03454,13.51,13.5,19.6,320 m -  710 m,bK17A19N
437844 (1999 MN),1922-Jul-10 09:06ξαξ< 00:01,10.44 | 0.02683,10.44 | 0.02682,14.69,14.68,21.4,140 m -  310 m,a0437844
(2012 EC),1922-Aug-15 02:29ξαξξξξ02:15,17.15 | 0.04408,16.38 | 0.04210,4.44,4.43,23.4,56 m -  120 m,bK12E00C
(2016 PQ8),1922-Aug-23 14:55ξαξ2_07:36,13.95 | 0.03584,6.00 | 0.01543,12.26,12.26,22.1,100 m -  230 m,bK16P08Q
408792 (2000 GF2),1922-Sep-16 00:18ξαξ< 00:01,6.70 | 0.01722,6.70 | 0.01721,11.89,11.87,20.5,210 m -  470 m,a0408792
465617 (2009 EK1),1922-Sep-16 06:08ξαξξξξ00:09,12.87 | 0.03307,12.87 | 0.03306,6.54,6.52,21.4,140 m -  310 m,a0465617
(2016 SJ35),1922-Sep-21 20:51ξαξξξξ19:23,8.90 | 0.02287,2.21 | 0.00567,11.68,11.67,24.6,32 m -   71 m,bK16S35J
(2001 SE270),1922-Sep-27 06:25ξαξ1_01:47,14.54 | 0.03737,5.01 | 0.01287,15.5,15.5,25.1,25 m -   57 m,bK01SR0E
(2009 UG),1922-Sep-28 12:02ξαξ< 00:01,8.03 | 0.02063,8.02 | 0.02062,9.71,9.69,23.4,56 m -  120 m,bK09U00G
(2016 JA),1922-Oct-04 02:20ξαξξξξ00:20,13.24 | 0.03403,11.46 | 0.02946,6.57,6.56,27.6,8.0 m -   18 m,bK16J00A
(2013 JN7),1922-Oct-08 00:37ξαξ1_11:04,16.18 | 0.04157,14.86 | 0.03819,18.94,18.94,20.9,180 m -  390 m,bK13J07N
152770 (1999 RR28),1922-Oct-11 02:14ξαξ< 00:01,14.31 | 0.03677,14.31 | 0.03677,18.68,18.68,18.4,560 m -  1.2 km,a0152770
(2011 SM68),1922-Oct-15 15:55ξαξ< 00:01,15.87 | 0.04078,15.87 | 0.04077,24.12,24.12,19.6,320 m -  710 m,bK11S68M
(2017 FZ2),1922-Oct-31 17:56ξαξξξξ00:09,14.89 | 0.03825,14.86 | 0.03819,7.49,7.48,26.7,12 m -   27 m,bK17F02Z
(2012 UK171),1922-Nov-11 07:19ξαξ< 00:01,18.46 | 0.04744,18.46 | 0.04744,4.62,4.6,24.5,33 m -   75 m,bK12UH1K
(2000 UG11),1922-Nov-12 05:46ξαξ< 00:01,11.13 | 0.02861,11.13 | 0.02861,13.04,13.03,20.4,220 m -  490 m,bK00U11G
(2009 WZ104),1922-Dec-09 00:23ξαξ< 00:01,13.62 | 0.03501,13.62 | 0.03500,6.44,6.43,20.4,220 m -  490 m,bK09WA4Z
469896 (2005 WC1),1922-Dec-16 11:56ξαξ< 00:01,10.35 | 0.02660,10.35 | 0.02659,16.89,16.89,20.7,190 m -  430 m,a0469896
428209 (2006 VC),1922-Dec-27 08:14ξαξξξξ00:01,14.78 | 0.03797,14.77 | 0.03796,9.45,9.44,20,270 m -  590 m,a0428209
(2001 GT2),1922-Dec-31 18:02ξαξξξξ00:02,17.73 | 0.04556,17.73 | 0.04555,12.6,12.59,19.8,290 m -  650 m,bK01G02T
(2011 AH5),1923-Jan-14 01:54ξαξξξξ00:02,5.19 | 0.01333,5.15 | 0.01324,9.23,9.2,26,17 m -   38 m,bK11A05H
(2009 BJ2),1923-Jan-22 14:31ξαξξξξ02:57,11.14 | 0.02862,4.22 | 0.01083,8.49,8.48,27.1,10 m -   23 m,bK09B02J
(2011 MW1),1923-Feb-01 00:42ξαξξξξ00:08,14.30 | 0.03673,14.23 | 0.03657,8.77,8.76,22.3,92 m -  210 m,bK11M01W
454094 (2013 BZ45),1923-Feb-04 09:02ξαξ< 00:01,19.23 | 0.04942,19.23 | 0.04941,7.03,7.02,21.9,110 m -  250 m,a0454094
(2010 CB19),1923-Feb-07 03:12ξαξ1_07:21,3.84 | 0.00987,2.18 | 0.00561,9.49,9.46,24.5,33 m -   75 m,bK10C19B
(2016 CC136),1923-Feb-07 14:44ξαξξξξ10:11,14.02 | 0.03602,4.92 | 0.01264,6.45,6.44,28.8,4.6 m -   10 m,bK16CD6C
(2016 CO29),1923-Feb-18 15:55ξαξ1_21:22,9.22 | 0.02368,8.34 | 0.02144,7.46,7.45,25,27 m -   59 m,bK16C29O
(2012 DK31),1923-Feb-26 19:51ξαξ< 00:01,11.05 | 0.02840,11.05 | 0.02840,14.78,14.77,21.8,120 m -  260 m,bK12D31K
(2015 EQ),1923-Mar-10 08:17ξαξξξξ15:35,4.88 | 0.01255,3.46 | 0.00888,9.97,9.95,26.1,16 m -   36 m,bK15E00Q
(2016 FB),1923-Mar-18 22:29ξαξ2_02:32,15.24 | 0.03916,12.96 | 0.03330,10.54,10.54,23.7,48 m -  110 m,bK16F00B
(2007 FG1),1923-Mar-20 00:08ξαξξξξ05:46,9.44 | 0.02424,8.95 | 0.02299,8.02,8.01,24.6,32 m -   71 m,bK07F01G
(2011 GP59),1923-Apr-17 04:33ξαξξξξ00:15,14.72 | 0.03782,13.78 | 0.03542,9.03,9.02,24.3,37 m -   82 m,bK11G59P
448721 (2011 BN24),1923-Apr-17 17:56ξαξξξξ00:08,6.15 | 0.01580,6.13 | 0.01575,9.85,9.83,20.9,180 m -  390 m,a0448721
(2017 ED3),1923-Apr-25 10:32ξαξξξξ00:32,15.36 | 0.03947,15.31 | 0.03934,4.84,4.83,24.2,38 m -   86 m,bK17E03D
(2015 JR1),1923-May-07 01:41ξαξξξξ08:56,11.83 | 0.03039,7.48 | 0.01922,7.61,7.6,26.1,16 m -   36 m,bK15J01R
(2015 HU9),1923-May-11 23:49ξαξξξξ10:58,11.40 | 0.02930,5.12 | 0.01314,14.98,14.97,23.4,56 m -  120 m,bK15H09U
(2013 GH84),1923-May-15 10:57ξαξξξξ02:15,10.90 | 0.02802,10.70 | 0.02748,10.16,10.15,20.7,190 m -  430 m,bK13G84H
(2010 JU39),1923-Jun-25 09:51ξαξ< 00:01,16.67 | 0.04285,16.67 | 0.04283,23.98,23.98,19.6,320 m -  710 m,bK10J39U
90403 (2003 YE45),1923-Jul-09 02:50ξαξ< 00:01,19.20 | 0.04933,19.20 | 0.04933,11.95,11.95,17.6,800 m -  1.8 km,a0090403
(2015 OQ21),1923-Jul-24 17:14ξαξ1_16:51,2.52 | 0.00647,2.47 | 0.00634,7.73,7.67,27.9,7.0 m -   16 m,bK15O21Q
153958 (2002 AM31),1923-Jul-29 10:14ξαξ< 00:01,13.90 | 0.03572,13.90 | 0.03572,8.79,8.78,18.3,580 m -  1.3 km,a0153958
